ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Years_in_curent_job_new,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
7100,Own Home,-0.2576785556487054,6 years,0.0,1.8068435686565676,0.5229774531861278,0.3769848167544532,-0.36506559973848624,81.00000000000001,0.0,debt consolidation,Short Term,0.8896714386923339,0.9210746879567532,1.0131290238426336,0.05102959880966461,0,0,0.12005520631532639,0,other,0,1,0,0
7101,Rent,-1.22864517769879,Unknown,0.0,1.8068435686565676,0.7360009641149694,0.14239200010712028,2.7392337177656487,40.06422496925233,1.0,home improvements,Short Term,-1.1958093462963695,-0.7865631132850718,-0.6012470614039997,-2.1936390158913306,1,0,-1.7068718463092056,0,other,0,1,0,0
7102,Rent,-0.4758616837132082,8 years,0.0,-0.8415711152485453,-0.8971792863394835,-0.897125678281437,-0.36506559973848624,34.58872893853461,0.0,debt consolidation,Short Term,1.0185147738314264,-0.5353221121782216,-0.4780704931171195,-0.4299708186260813,1,0,0.6420343642080498,0,other,0,1,0,0
7103,Home Mortgage,1.321425741439759,10+ years,0.0,-0.43412270234006645,0.6081868575576647,-0.3479806216349939,-0.36506559973848624,33.14197289295442,0.0,debt consolidation,Short Term,-1.2914027884963413,-0.07277087102551942,0.35322460422537894,0.9729470655615109,0,0,1.1640135221007732,1,other,0,1,0,0
7104,Own Home,-0.4265402249167467,3 years,0.0,-1.045295321702785,-1.323226308197167,-0.6764015299781694,-0.36506559973848624,35.1932582498956,0.0,debt consolidation,Short Term,-0.5603801423062463,-0.5338874740562695,-0.8028239641689146,1.0130304336811564,0,0,-0.6629135305237588,0,other,0,1,0,0
7105,Own Home,0.40083866896480097,5 years,0.0,0.3807741234768914,-1.0533965276873007,-0.41678186556988467,-0.36506559973848624,34.35140027742669,0.0,buy a car,Long Term,0.9224463331608956,0.009182831690990602,-0.3251269529161192,-3.2758899551190064,0,1,-0.14093437263103534,0,other,0,1,0,0
7106,Home Mortgage,-0.077947408381639,10+ years,0.0,0.1770499170226519,-0.8971792863394835,-0.37856397169666234,-0.36506559973848624,0.9999999999999847,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.5040589564373501,1.0696443451669067,0.2514464394078921,0,0,1.1640135221007732,1,other,0,1,0,0
7107,Own Home,0.9082893874060153,< 1 year,0.0,1.195670949293849,-0.4001244275055195,0.8724621926427543,-0.36506559973848624,34.0,0.0,debt consolidation,Long Term,1.6648689426444043,0.7350499448103058,0.2545324184706764,-0.14938724178856286,0,1,-1.445882267362844,0,other,0,1,0,0
7108,Rent,-0.8264744917348603,6 years,0.0,-1.2490195281570242,-0.05928681001937305,-0.8909367285643784,-0.36506559973848624,34.79720354908016,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.5754322030044638,-0.8637833686240282,-0.6704710273439543,0,0,0.12005520631532639,0,other,0,1,0,0
7109,Home Mortgage,-0.6541980749538511,10+ years,0.0,-0.230398495885827,-0.7835667471774345,-0.07020068141461064,2.7392337177656487,21.0,1.0,debt consolidation,Short Term,0.20484239376408786,-0.2013503127054706,-0.8717491780094969,0.572113384365056,0,0,1.1640135221007732,1,other,0,1,0,0
7110,Home Mortgage,-0.27306896697475874,Unknown,0.0,-0.230398495885827,0.7217993967197132,-0.22442750137108947,-0.36506559973848624,15.0,0.0,major purchase,Long Term,0.7870717690516187,0.3401658017430081,-0.21838510715083773,-3.957307213154119,1,1,-1.7068718463092056,1,other,0,1,0,0
7111,Rent,1.6481056187157752,< 1 year,0.0,-0.637846908794306,-0.2723103209482147,0.895004425553792,-0.36506559973848624,15.0,0.0,debt consolidation,Long Term,1.2972201264318415,1.7930357831615173,2.3819066281415013,-0.26614939074395877,1,1,-1.445882267362844,0,other,0,1,0,0
7112,Home Mortgage,0.5481297148586707,1 year,0.0,-0.8415711152485453,-0.840373016758459,-0.5543391786242133,2.7392337177656487,41.162443033462004,1.0,debt consolidation,Short Term,-0.11364408074563223,-0.500651690897714,-0.1031743482494263,-0.9109712360618272,0,0,-1.1848926884164823,1,other,0,1,0,0
7113,Rent,-0.23644611028561432,2 years,0.0,-0.230398495885827,-1.1386059320588373,-0.7904227641814946,-0.36506559973848624,38.0,0.0,debt consolidation,Short Term,-0.05652551466092851,-0.5437506111446897,-0.1514723083129001,-0.12764777621420703,0,0,-0.9239031094701204,0,other,0,1,0,0
7114,Home Mortgage,1.9282408030048028,3 years,0.0,0.3807741234768914,1.2330558229489335,2.0787652896837185,-0.36506559973848624,38.0,0.0,debt consolidation,Short Term,1.0321709798599938,3.365638271174607,2.4811857682719785,-1.0713047085404093,0,0,-0.6629135305237588,1,other,0,1,0,0
7115,Rent,0.18202149065408355,10+ years,0.0,1.603119362202328,-0.18710091657667785,0.36374859582672964,-0.36506559973848624,17.0,0.0,debt consolidation,Short Term,1.0995020130617132,0.9586143854811647,0.3938921574038247,-0.10348095698357504,1,0,1.1640135221007732,0,other,0,1,0,0
7116,Home Mortgage,0.5326190659441326,10+ years,0.0,-0.637846908794306,1.4176761990872628,-0.8967191049423601,2.7392337177656487,53.0,1.0,other,Short Term,-0.3301246337028357,-0.7200915469679607,-0.808106553550857,0.7725302249632835,0,0,1.1640135221007732,1,other,0,1,0,0
7117,Home Mortgage,0.1714253501358187,10+ years,0.0,-0.026674289431587547,0.7502025315102258,-0.3576932069573849,-0.36506559973848624,55.0,0.0,medical bills,Long Term,0.8143841811087535,-0.7248736740411342,0.2889111747658574,0.572113384365056,1,1,1.1640135221007732,1,other,0,1,0,0
7118,Rent,0.8816447377977855,2 years,0.0,-0.230398495885827,-0.21550405136718997,0.40811026460155747,-0.36506559973848624,36.0,0.0,debt consolidation,Short Term,-1.0484410708054819,0.8893333195085643,-0.17704674897151035,0.17127970316860108,0,0,-0.9239031094701204,0,other,0,1,0,0
7119,Home Mortgage,1.1017757147957419,3 years,0.0,-0.026674289431587547,0.6223884249529205,0.32394958341265295,-0.36506559973848624,34.0,0.0,debt consolidation,Short Term,0.21624235705750067,0.10590135174592366,1.2920162029591507,0.9729470655615109,0,0,-0.6629135305237588,1,other,0,1,0,0
7120,Home Mortgage,1.5616123481969788,10+ years,0.0,1.195670949293849,-0.34331815792449505,-0.41750466261713237,-0.36506559973848624,33.08414901942652,0.0,debt consolidation,Long Term,1.4399571668347808,0.03410966905990722,0.316749582302443,0.8526969612025744,0,1,1.1640135221007732,1,other,0,1,0,0
7121,Home Mortgage,0.6697065785936275,9 years,0.0,-0.43412270234006645,1.0058307446248353,2.103069340397423,-0.36506559973848624,32.86824375427644,0.0,debt consolidation,Short Term,1.7891997923131877,0.7376203381121366,0.8034186104420296,0.012036963715995766,0,0,0.9030239431544116,1,other,0,1,0,0
7122,Home Mortgage,0.4704562326974953,2 years,0.0,-0.026674289431587547,-0.5705432362485928,0.9128033028422667,-0.36506559973848624,33.05198446470314,0.0,debt consolidation,Short Term,-0.09891912815830736,1.603125561768117,1.4864658025896986,1.053113801800802,0,0,-0.9239031094701204,1,other,0,1,0,0
7123,Home Mortgage,-0.09074068779642082,9 years,0.0,-0.43412270234006645,-0.6557526406201296,-1.007036004278541,-0.36506559973848624,18.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.6517071298215804,-0.732137887201018,0.41177991188647406,0,0,0.9030239431544116,1,other,0,1,0,0
7124,Rent,-0.9755741894282736,1 year,0.0,-1.452743734604567,-1.0391949602920445,-1.2299285437235512,-0.36506559973848624,50.0,0.0,debt consolidation,Short Term,-0.8070230981439378,-0.9118548426022162,-1.5356784276320417,0.03604440665655618,0,0,-1.1848926884164823,0,other,0,1,0,0
7125,Home Mortgage,-0.03923090488953611,5 years,0.0,0.3807741234768914,-0.4143259949007756,-0.7176913113021944,-0.36506559973848624,17.0,0.0,debt consolidation,Short Term,-0.33914960464345417,-0.42790358279706286,-0.04397580692162684,0.6923634887239924,1,0,-0.14093437263103534,1,other,0,1,0,0
7126,Rent,0.5876397864347732,2 years,0.0,-0.637846908794306,0.28155080746677397,-0.6621714631104801,-0.36506559973848624,40.0,0.0,debt consolidation,Long Term,0.3954355300758331,-0.3919778531598473,0.3947306636549267,-1.0312213404207637,0,1,-0.9239031094701204,0,other,0,1,0,0
7127,Rent,-0.11413892251556125,10+ years,0.0,-1.452743734604232,0.15373670090946864,-0.9129368636899805,2.7392337177656487,73.0,1.0,debt consolidation,Short Term,-0.3229996566444527,-0.5074662219769862,-0.8923764317866055,-0.029137137429626373,0,0,1.1640135221007732,0,other,0,1,0,0
7128,Rent,0.4315713965815137,10+ years,0.0,0.7882225363853703,-0.11609307960039729,-0.35001348833037804,2.7392337177656487,39.3288199645295,1.0,debt consolidation,Long Term,1.882061993307446,-0.4892343625105124,0.7891640041732959,-3.7969737406780024,1,1,1.1640135221007732,0,other,0,1,0,0
7129,Home Mortgage,-0.6791567111418598,7 years,0.0,-0.230398495885827,0.04012416174742014,-0.1395891979503902,2.7392337177656487,67.0,1.0,home improvements,Short Term,0.6204660555030962,-0.34051021053481806,-1.0147144938223838,-0.1091286862811059,0,0,0.3810447852616881,1,other,0,1,0,0
7130,Home Mortgage,-0.4515015482861894,10+ years,0.0,-1.2490195281570242,0.12533356611895652,-0.7643568956651243,-0.36506559973848624,35.186944350311926,0.0,debt consolidation,Short Term,-0.8168793164080344,-0.5668243742727517,-1.2678595310300702,-0.3097207142671448,0,0,1.1640135221007732,1,other,0,1,0,0
7131,Home Mortgage,0.0480375368327256,9 years,0.0,-1.045295321702785,0.29575237486202977,-0.03835243652025868,-0.36506559973848624,69.0,0.0,debt consolidation,Short Term,0.083242785301018,0.32432500581312107,0.10175657951989649,0.21136307128824658,0,0,0.9030239431544116,1,other,0,1,0,0
7132,Rent,0.040462568758183735,5 years,0.0,-0.43412270234006645,-0.5563416688533367,0.758531308070335,-0.36506559973848624,34.481331594522565,0.0,debt consolidation,Short Term,2.361335450101341,0.985214967325692,0.05572258633439804,0.29152980752753754,0,0,-0.14093437263103534,0,other,0,1,0,0
7133,Rent,-0.0552705991934073,10+ years,0.0,-0.230398495885827,2.397584349359317,-0.7443896272349065,-0.36506559973848624,19.0,0.0,debt consolidation,Short Term,0.2521047415846951,-0.42491475337632945,0.44051310496509455,-0.10930387366891736,0,0,1.1640135221007732,0,other,0,1,0,0
7134,Home Mortgage,0.26403934411607577,4 years,0.0,-0.026674289431587547,1.715909114387641,1.2770026650242037,-0.36506559973848624,10.0,0.0,other,Short Term,-0.4791554038406801,0.15300530341668217,0.2104269896627125,0.1273914594235278,0,0,-0.4019239515773971,1,other,0,1,0,0
7135,Rent,0.6948436203278133,1 year,0.0,-1.2490195281570242,-1.2380169038256301,-0.2897502845161007,-0.36506559973848624,35.78586233874921,0.0,home improvements,Short Term,-1.0484410708054819,-0.8683374862363379,-1.4567749894033468,1.0931971699204475,0,0,-1.1848926884164823,0,other,0,1,0,0
7136,Rent,-0.3139737945772848,2 years,0.0,2.8254646009177202,-0.4711322644818001,0.3013621756861622,-0.36506559973848624,31.860130124278896,0.0,other,Short Term,-0.9623475980166872,0.35660436355704184,1.1107311514709035,-2.71472280144988,1,0,-0.9239031094701204,0,other,0,1,0,0
7137,Home Mortgage,-0.08316571972187894,8 years,0.0,0.5844983299311308,-0.3575197253197511,-0.03392530460586649,-0.36506559973848624,33.0,0.0,debt consolidation,Short Term,2.1012737874703618,0.13895780513923514,0.3712524886240714,0.732446856843638,0,0,0.6420343642080498,1,other,0,1,0,0
7138,Home Mortgage,0.10569186248337278,2 years,0.0,-0.026674289431587547,-0.3149150231339827,0.5540249185146877,-0.36506559973848624,33.68810838298714,0.0,debt consolidation,Long Term,0.0340804435981753,0.19526735142585253,0.19474692276710556,-0.07492753329873948,0,1,-0.9239031094701204,1,other,0,1,0,0
7139,Home Mortgage,0.9553744270566596,6 years,0.0,0.5844983299311308,0.7075978293244574,-0.2485056780075286,-0.36506559973848624,76.0,0.0,debt consolidation,Short Term,0.3968605254875097,0.17512264113010936,0.8938934349359327,0.652280120604347,1,0,0.12005520631532639,1,other,0,1,0,0
7140,Home Mortgage,0.23303480033761242,7 years,0.0,-0.230398495885827,1.190451120763165,-0.26250987079795285,-0.36506559973848624,3.999999999999993,0.0,home improvements,Short Term,0.8013217231683847,0.24410482416063642,0.1760482333675315,0.07939702360712785,1,0,0.3810447852616881,1,other,0,1,0,0
7141,Rent,-0.35988050586077824,10+ years,0.0,2.0105677751090223,0.12533356611895652,-0.22036176798032114,-0.36506559973848624,28.0,0.0,debt consolidation,Short Term,0.15853004288459838,0.34518703516984023,0.23927160470062045,-0.4299708186260813,0,0,1.1640135221007732,0,other,0,1,0,0
7142,Rent,-0.16107295111145378,1 year,0.0,-0.8415711152485453,-0.4711322644818001,-0.4280755694331301,-0.36506559973848624,34.56565801119153,0.0,debt consolidation,Short Term,0.9403775254244929,0.06854098398675607,-0.33820765043331,-0.026641340775323756,0,0,-1.1848926884164823,0,other,0,1,0,0
7143,Rent,0.046474448182423314,10+ years,0.0,0.1770499170226519,1.1194432837868844,-0.4130775307027402,2.7392337177656487,53.0,1.0,debt consolidation,Short Term,1.4703570689505483,-0.23309168115365939,0.08071007261723691,-0.8708878679421818,1,0,1.1640135221007732,0,other,0,1,0,0
7144,Home Mortgage,0.7880277514035268,1 year,0.0,1.8068435686565676,-0.045085242624116735,-1.2299285437235512,-0.36506559973848624,34.27314835314331,0.0,home improvements,Short Term,-1.414308642753448,-0.6232534737361983,-1.4023559337068277,1.2134472742839135,0,0,-1.1848926884164823,1,other,0,1,0,0
7145,Home Mortgage,0.5559211105924852,10+ years,0.0,0.9919467428396097,-0.5847448036438491,2.518993866273023,-0.36506559973848624,34.088308319607776,0.0,debt consolidation,Short Term,1.7250749987877405,2.550704041317436,0.6960898103009767,0.4518632800061195,1,0,1.1640135221007732,1,other,0,1,0,0
7146,Rent,1.153694305503475,10+ years,0.0,0.3807741234768914,-0.4143259949007756,-0.10652123303880776,2.7392337177656487,31.0,0.0,debt consolidation,Short Term,1.8750557658667029,-0.18048828334875142,2.80753240120086,0.05102959880966461,0,0,1.1640135221007732,0,other,0,1,0,0
7147,Home Mortgage,0.2722565918391649,6 years,0.0,-0.8415711152485453,0.18213983569998127,-0.08691536313221379,-0.36506559973848624,17.0,0.0,debt consolidation,Short Term,0.2654046987603434,0.4206250897491514,-0.12220844014944114,-1.472138389736864,0,0,0.12005520631532639,1,other,0,1,0,0
7148,Rent,-0.3866934880928868,10+ years,0.0,1.195670949293849,-0.20130248397193418,0.6567524488547676,-0.36506559973848624,34.08592722117574,0.0,debt consolidation,Long Term,0.7934842484041634,0.8556791002311062,-0.25460857719844304,-2.674639433324871,0,1,1.1640135221007732,0,other,0,1,0,0
7149,Home Mortgage,-0.22065611075817546,3 years,0.0,0.1770499170226519,-0.48533383187705614,1.193429256436188,-0.36506559973848624,34.01969948232158,0.0,buy house,Short Term,-0.8020356142030697,-0.11341895114749376,-0.24286948968301542,-0.05275689094504924,0,0,-0.6629135305237588,1,other,0,1,0,0
7150,Rent,-0.10512440510170579,9 years,0.0,-0.230398495885827,-0.6699542080153857,-0.3911225703925912,-0.36506559973848624,33.905135699573016,0.0,debt consolidation,Short Term,-0.08383792671806334,-0.3180342132909028,-0.037603159413251826,-0.08974012299055242,0,0,0.9030239431544116,0,other,0,1,0,0
7151,Rent,-0.7175392365676392,6 years,0.0,-0.026674289431587547,1.1194432837868844,-0.40684340617022874,-0.36506559973848624,33.49771911649188,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.15490390350727345,-0.30290653726191685,0.6923634887239924,0,0,0.12005520631532639,0,other,0,1,0,0
7152,Home Mortgage,-0.4816090404427812,2 years,0.0,-0.8415711152485453,-0.9397839885252519,-1.1127902472539701,-0.36506559973848624,9.0,0.0,debt consolidation,Short Term,-1.1753844120623382,-0.8693536882393871,0.026291016920718703,0.572113384365056,0,0,-0.9239031094701204,1,other,0,1,0,0
7153,Rent,-0.0759274168950945,2 years,0.0,-0.43412270234006645,-0.10189151220514098,0.011927133078909725,-0.36506559973848624,55.0,0.0,debt consolidation,Long Term,1.0334772256540308,-0.33507054098908323,0.5255376388268349,0.17127970316860108,1,1,-0.9239031094701204,0,other,0,1,0,0
7154,Home Mortgage,-0.44710085254764603,Unknown,0.0,0.1770499170226519,-1.1812106342446056,-0.6899539746140638,-0.36506559973848624,33.28019701797778,0.0,debt consolidation,Short Term,0.7451531540247986,-0.27595149504697647,0.5999131432995801,-0.7506377635832452,1,0,-1.7068718463092056,1,other,0,1,0,0
7155,Home Mortgage,-0.6323869764027098,10+ years,0.0,-0.026674289431587547,0.06852729653793227,-0.6972722947174468,2.7392337177656487,29.0,1.0,debt consolidation,Short Term,-0.47191167716465743,-0.32831578649822574,-0.5800328532511198,-0.18947060990820835,0,0,1.1640135221007732,1,other,0,1,0,0
7156,Own Home,0.29231376903790546,4 years,0.0,3.4366372202789996,0.7502025315102258,1.104615569255626,-0.36506559973848624,32.04341359801434,0.0,debt consolidation,Long Term,0.4765415189237596,1.1671151258715273,0.6979345240534011,-0.06762345066380726,1,1,-0.4019239515773971,0,other,0,1,0,0
7157,Rent,-1.4389166724409934,Unknown,0.0,-1.4527437346127836,-0.6131479384343612,-0.8301314269646654,-0.36506559973848624,23.0,0.0,debt consolidation,Short Term,-1.409558658047859,-0.6960613584252642,-1.2372540528648468,-0.3898874505064358,0,0,-1.7068718463092056,0,other,0,1,0,0
7158,Rent,-0.8196209491912273,10+ years,0.0,-1.4527437346159824,1.2614589577394455,-0.35900327660552134,-0.36506559973848624,78.0,0.0,debt consolidation,Short Term,-0.9402601691356999,-0.05788650051026706,-0.9389135287227652,-0.7105543954635998,0,0,1.1640135221007732,0,other,0,1,0,0
7159,Home Mortgage,-0.416056607366658,10+ years,0.0,-0.43412270234006645,1.0910401489963721,-0.8884521137144645,-0.36506559973848624,34.032289904002525,0.0,medical bills,Short Term,-1.1516344885343943,-0.4875606180349017,-0.7909171754032666,0.16108751919796338,0,0,1.1640135221007732,1,other,0,1,0,0
7160,Home Mortgage,-0.2651813811701564,10+ years,0.0,0.1770499170226519,-0.2865118883434705,-0.7857697581898375,-0.36506559973848624,81.0,0.0,debt consolidation,Short Term,-0.5673863697469896,-0.7678530411112806,0.5963075664198416,0.9328636974418655,0,0,1.1640135221007732,1,other,0,1,0,0
7161,Rent,-0.5179333846469212,2 years,0.0,-0.43412270234006645,-1.1954122016398618,-0.8361848522353649,-0.36506559973848624,34.82292541660593,0.0,debt consolidation,Short Term,-0.8236480446134982,-0.47578463011721206,-0.6713461839961249,-0.07855085818076761,0,0,-0.9239031094701204,0,other,0,1,0,0
7162,Rent,-0.5368221410749975,6 years,0.0,-0.026674289431587547,-0.4995353992723122,-0.6800155152144078,-0.36506559973848624,24.0,0.0,wedding,Short Term,-0.363968274730155,-0.2788207712908805,0.08859203137759547,0.6121967524847015,0,0,0.12005520631532639,0,other,0,1,0,0
7163,Rent,0.07978026019271058,2 years,0.0,1.603119362202328,-0.42852756229603167,-0.15662010337616425,-0.36506559973848624,33.04392660174142,0.0,business loan,Short Term,-0.5633488827472393,-0.4943153725257592,0.021259979414106848,0.812613593082929,1,0,-0.9239031094701204,0,business loan,1,0,0,0
7164,Own Home,-1.2135433365851003,Unknown,0.0,-1.2490195281570242,-0.8971792863394835,-0.5495054733707443,-0.36506559973848624,35.117563755340946,0.0,other,Short Term,-1.0193474144837513,-0.43286503963548034,-0.7831190672680182,0.1311963350489556,0,0,-1.7068718463092056,0,other,0,1,0,0
7165,Own Home,0.18027483664829935,4 years,0.0,-0.026674289431587547,-0.7835667471774345,0.23676218958839865,-0.36506559973848624,6.999999999999988,0.0,debt consolidation,Short Term,1.2965076287260031,0.0643566227977293,-0.9362303087192388,-0.26963734614749935,0,0,-0.4019239515773971,0,other,0,1,0,0
7166,Rent,0.5934111906820432,10+ years,0.0,0.7882225363853703,-0.045085242624116735,1.17088702352515,-0.36506559973848624,31.890140858583177,0.0,debt consolidation,Short Term,1.257676503757816,1.6677440538443729,2.116854802168167,0.7725302249632835,0,0,1.1640135221007732,0,other,0,1,0,0
7167,Have Mortgage,0.37395642660677675,5 years,0.0,-1.045295321702785,-0.5705432362485928,-0.40828900026472414,-0.36506559973848624,42.0,0.0,take a trip,Short Term,-1.1802531463855663,-0.26716433655002025,0.6318602314665653,-0.13373245486207225,0,0,-0.14093437263103534,0,other,0,1,0,0
7168,Home Mortgage,1.1028467037969094,6 years,0.0,-0.026674289431587547,0.6791946945339452,0.39609376369106436,-0.36506559973848624,26.0,0.0,debt consolidation,Long Term,1.7067875576712241,1.071891020526961,1.5788691914611364,-0.10684689059767254,0,1,0.12005520631532639,1,other,0,1,0,0
7169,Rent,-1.109393537439574,< 1 year,0.0,-0.8415711152485453,-0.34331815792449505,-0.5593987579549473,-0.36506559973848624,38.0,0.0,other,Short Term,-1.0484410708054819,-0.05471834132428964,-0.7161224178049703,-1.6725552303350915,0,0,-1.445882267362844,0,other,0,1,0,0
7170,Rent,0.5098220191674161,4 years,0.0,-0.43412270234006645,0.5371790205813841,-0.43426451915018854,-0.36506559973848624,73.0,0.0,home improvements,Long Term,0.32014827249225275,0.07045383481602545,-0.1643014539547603,-3.3159733232391577,0,1,-0.4019239515773971,0,other,0,1,0,0
7171,Home Mortgage,-0.8653833753685389,10+ years,0.0,-1.2490195281570242,-0.1302946469956536,0.24358358672179883,-0.36506559973848624,35.06807068872201,0.0,debt consolidation,Long Term,0.07849280059542933,0.7454510711944581,-0.4823468749977396,0.5320300162454105,1,1,1.1640135221007732,1,other,0,1,0,0
7172,Home Mortgage,1.432236702987343,10+ years,0.0,1.603119362202328,1.57389344043508,0.1875668155601018,-0.36506559973848624,23.0,0.0,debt consolidation,Long Term,0.2164798562927801,0.06351975055992394,1.4651677438117086,1.0130304336811564,0,1,1.1640135221007732,1,other,0,1,0,0
7173,Rent,-0.25250833934385936,6 years,0.0,0.3807741234768914,-0.6131479384343612,-0.46462199513459207,2.7392337177656487,41.211880686856276,1.0,debt consolidation,Short Term,-0.23773743117913615,-0.6738842441234223,-0.6640511796115377,0.33161317564718307,0,0,0.12005520631532639,0,other,0,1,0,0
7174,Rent,-0.06635369019042305,10+ years,0.0,-0.8415711152485453,0.06852729653793227,1.0763813095975128,-0.36506559973848624,33.94047464915917,0.0,debt consolidation,Short Term,0.9501149940709497,-0.3167789049341948,-0.1643853045798705,0.0113717316943804,0,0,1.1640135221007732,0,other,0,1,0,0
7175,Rent,1.4421923753138837,2 years,0.0,-1.2490195281570242,1.4886840360635434,-0.5851032279476938,-0.36506559973848624,34.56484275820683,0.0,debt consolidation,Long Term,0.2485422530555036,-0.18742236760485292,-1.0316523200946437,0.49194664812576505,0,1,-0.9239031094701204,0,other,0,1,0,0
7176,Rent,1.2855227975182004,10+ years,0.0,-0.43412270234006645,0.4661711836051035,-0.17974960888809077,-0.36506559973848624,34.0,0.0,debt consolidation,Long Term,0.9695899313638632,0.02060016007819222,0.31104773979494954,0.21136307128824658,1,1,1.1640135221007732,0,other,0,1,0,0
7177,Rent,0.18623862103714503,2 years,0.0,0.7882225363853703,-0.2439071861577021,2.4308578013242568,-0.36506559973848624,33.53596953267824,0.0,debt consolidation,Short Term,-1.0484410708054819,1.0112177832860727,0.4193827474373248,0.33161317564718307,0,0,-0.9239031094701204,0,other,0,1,0,0
7178,Home Mortgage,1.4532542334544845,3 years,0.0,1.195670949293849,0.04012416174742014,2.826950583215998,-0.36506559973848624,31.175574620565094,0.0,debt consolidation,Short Term,-1.0484410708054819,3.5383926116929985,3.434651226400038,1.0130304336811564,0,0,-0.6629135305237588,1,other,0,1,0,0
7179,Home Mortgage,2.967574517867341,5 years,0.0,-1.2490195281570242,-0.4143259949007756,0.6161402897625372,-0.36506559973848624,28.025031388865276,0.0,debt consolidation,Short Term,0.7882592652280158,-0.03977419422062261,5.489578495975642,1.133280538040093,1,0,-0.14093437263103534,1,other,0,1,0,0
7180,Rent,-0.9249250291862077,4 years,0.0,0.7882225363853703,-1.0533965276873007,-0.6202492343701134,-0.36506559973848624,33.84025047679886,0.0,debt consolidation,Short Term,-0.4975615945748362,-0.3180939898793175,-0.13914626642170105,1.0130304336811564,0,0,-0.4019239515773971,0,other,0,1,0,0
7181,Home Mortgage,1.7890056755394153,3 years,0.0,-0.8415711152485453,-0.7267604775964103,-0.012919015420230098,-0.36506559973848624,9.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.35306329410189835,-0.31246550852447935,0.9729470655615109,0,0,-0.6629135305237588,1,other,0,1,0,0
7182,Own Home,-0.5177524595413096,2 years,0.0,-0.230398495885827,-0.6557526406201296,-0.6191650387992418,2.7392337177656487,40.239146658669895,1.0,debt consolidation,Long Term,-0.09618788695259388,-0.7679725942881099,0.34844511859409766,-0.4299708186260813,0,1,-0.9239031094701204,0,other,0,1,0,0
7183,Home Mortgage,-0.1352766905711876,10+ years,0.0,0.1770499170226519,1.7727153839686658,0.06979607167417902,-0.36506559973848624,31.464836557098636,0.0,debt consolidation,Short Term,1.1694455378515063,0.12520918980386148,1.3308390423851721,-0.4299708186260813,0,0,1.1640135221007732,1,other,0,1,0,0
7184,Rent,-1.4240312589865762,< 1 year,0.0,-1.6564679410630732,-0.7693651797821784,-1.2070700871043425,-0.36506559973848624,-1.1418532037483435e-14,0.0,debt consolidation,Short Term,-1.278340330555972,-0.8841782821662248,-1.2941047766895613,-0.5502209229850178,1,0,-1.445882267362844,0,other,0,1,0,0
7185,Own Home,2.0128399702627022,3 years,0.0,-0.637846908794306,-0.6415510732248734,-0.958021329512056,-0.36506559973848624,33.0,0.0,medical bills,Short Term,-0.9345601874889935,-0.8061100576966682,0.13303286268600018,0.9328636974418655,0,0,-0.6629135305237588,0,other,0,1,0,0
7186,Rent,-0.3019740832465026,6 years,0.0,0.1770499170226519,-0.9397839885252519,-0.7031450207263344,-0.36506559973848624,67.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.4824796080196549,0.36160966673639866,0.4518632800061195,0,0,0.12005520631532639,0,other,0,1,0,0
7187,Rent,0.4579755710127739,< 1 year,0.0,0.1770499170226519,3.150267421307326,-0.29928217057667983,-0.36506559973848624,40.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.38480466255008716,0.6848538265362102,0.33161317564718307,0,0,-1.445882267362844,0,other,0,1,0,0
7188,Home Mortgage,0.32121733787017204,10+ years,0.0,0.1770499170226519,-0.3717212927150074,-0.04463173586822311,-0.36506559973848624,20.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.42252368983974276,0.0707318482291234,-1.2316381810189911,0,0,1.1640135221007732,1,other,0,1,0,0
7189,Rent,-0.19860901959372684,10+ years,0.0,0.1770499170226519,1.2330558229489335,-0.12002850285924922,-0.36506559973848624,33.739483555328455,0.0,debt consolidation,Short Term,-0.6963484545037218,0.13967512420021116,-0.48134066749641724,0.1408079244674698,0,0,1.1640135221007732,0,other,0,1,0,0
7190,Rent,-0.8719723952175055,6 years,0.0,-0.026674289431587547,-0.2297056187624463,-0.47175961597616317,-0.36506559973848624,34.07766049875356,0.0,debt consolidation,Short Term,-0.2986559850283108,-0.1424105965286078,-0.32588160854211096,0.0911129669293101,1,0,0.12005520631532639,0,other,0,1,0,0
7191,Home Mortgage,-0.5271069439254263,7 years,0.0,-0.8415711152485453,-0.5563416688533367,-0.6403520272466902,-0.36506559973848624,34.2581212827079,0.0,debt consolidation,Short Term,0.06697408768437682,-0.216772672516455,-0.16396605145431953,-0.4700541867457268,0,0,0.3810447852616881,1,other,0,1,0,0
